551	0.006644753962023
552	0.005888503588343
553	0.005353517766704
554	0.005052165826093
555	0.004996817095493
556	0.005199840903891
557	0.005673606580271
558	0.006430483453620
559	0.007482840852923
560	0.008843048107166
561	0.010523474545333
562	0.012536489496410
563	0.014894462289383
564	0.017609762253238
565	0.020694758716958
566	0.023581700207301
567	0.027066000457391
568	0.031137385329867
569	0.035483369603198
570	0.040139813458508
571	0.045218036762808
572	0.051521500703069
573	0.057927771345567
574	0.064922868717743
575	0.072536593549950
576	0.080791172096304
577	0.090313412547772
578	0.099981401313279
579	0.111119377935631
580	0.123951541113029
581	0.138319475930234
582	0.154326375163916
583	0.172037979654148
584	0.191484660280461
585	0.214517259667474
586	0.238171935308746
587	0.263063287489689
588	0.289550464062269
589	0.317967067234315
590	0.348342652690476
591	0.379681129653686
592	0.413480685272300
593	0.448906196371586
594	0.485305489314201
595	0.522792900688100
596	0.561101187685856
597	0.599910220871300
598	0.638396909840260
599	0.676369943243137
600	0.713854546158898
601	0.750422956154908
602	0.786258137396277
603	0.819574730993181
604	0.850841619815860
605	0.879867914987709
606	0.906164026738029
607	0.929639437685275
608	0.949334146208303
609	0.965935204470429
610	0.979308860980284
611	0.989608841968116
612	0.996509204004750
613	0.999877120875066
614	1.000000000000000
615	0.997023591402722
616	0.988888414810245
617	0.978974831044743
618	0.966635037884279
619	0.952257812884925
620	0.935984003940401
621	0.918026181492154
622	0.899609271227290
623	0.879678410025208
624	0.858912005503277
625	0.838039385515239
626	0.817053369499506
627	0.796345374885901
628	0.776332214202464
629	0.757476727870057
630	0.739822726558065
631	0.723452150837590
632	0.708625718109112
633	0.694792532805429
634	0.682313042217943
635	0.671512261808723
636	0.662008819111689
637	0.653937501803643
638	0.647105533330824
639	0.641386204194271
640	0.637081089149738
641	0.633806378220086
642	0.631111673261564
643	0.629141913315871
644	0.627952453497621
645	0.627252703676212
646	0.627108013815056
647	0.627414214866410
648	0.627315559768916
649	0.627169910765481
650	0.626773996350155
651	0.626133926145248
652	0.625047029441568
653	0.623542837599250
654	0.621394719943822
655	0.618723744026167
656	0.615598587354195
657	0.611990323457609
658	0.607914897745934
659	0.603167075763070
660	0.597705910033145
661	0.591680275827003
662	0.584881938248612
663	0.577332894787014
664	0.568939539394811
665	0.559743702762336
666	0.549983522725077
667	0.539664581716162
668	0.528946813703740
669	0.517681588852723
670	0.505904937872802
671	0.493720274159089
672	0.481114655090678
673	0.468266750567131
674	0.455426376242322
675	0.442701325069582
676	0.430140843793809
677	0.417478230558391
678	0.404686369770620
679	0.391827120824524
680	0.379168862235329
681	0.366859432714350
682	0.354794629220577
683	0.343148252983938
684	0.331826443578648
685	0.320933855521288
686	0.310459674206248
687	0.300399476321114
688	0.290741676681743
689	0.281366001097076
690	0.272374752246242
691	0.263796423013875
692	0.255401683870283
693	0.247334549563676
694	0.239600492514982
695	0.232345248225491
696	0.225640523072873
697	0.219325855057384
698	0.213321443945472
699	0.207406697051392
700	0.201720702039172
701	0.196297345114791
702	0.191135525940394
703	0.186401125822494
704	0.182103697520765
705	0.178018439334776
706	0.174066883679038
707	0.170246969157443
708	0.166683891735948
709	0.163361584891806
710	0.160267802642584
711	0.157387684115202
712	0.154702126915775
713	0.152203899692350
714	0.149681604980763
715	0.147196308761031
716	0.144843984730153
717	0.142580662813397
718	0.140362073804664
719	0.138096538356740
720	0.135770644452791
721	0.133411807658446
722	0.131013136918421
723	0.128571854630018
724	0.126121842812907
725	0.123642319228569
726	0.121112767840829
727	0.118512896869269
728	0.115822596842656
729	0.113088282741891
730	0.110314287658241
731	0.107490855324334
732	0.104639644485179
733	0.101766648712628
734	0.098877347983118
735	0.096017578016464
736	0.093184913688879
737	0.090377852405990
738	0.087595770085558
739	0.084838877140188
740	0.082114758877066
741	0.079408463599975
742	0.076737531879893
743	0.074122741287520
744	0.071561149323528
745	0.069045517129027
746	0.066582803549033
747	0.064127749811315
748	0.061673342059104
749	0.059211410591831
750	0.056797681877894
751	0.054453281146817
752	0.052178741369138
753	0.049978826925881
754	0.047868579820433
755	0.045816497637098
756	0.043825223297065
757	0.041895486065878
758	0.040027195634153
759	0.038219154781083
760	0.036468836892177
761	0.034793049611565
762	0.033222820021646
763	0.031766096959651
764	0.030429230195477
765	0.029206125250124
766	0.028055901717885
767	0.026971801377535
768	0.025945598719226
769	0.024976322070349
770	0.024064317749502
771	0.023188384973962
772	0.022369697395855
773	0.021601029667556
774	0.020860462445009
775	0.020135463005951
776	0.019424968397935
777	0.018727110567966
778	0.018039060418313
779	0.017348349386352
780	0.016652911488034
781	0.015952028997775
782	0.015244044733551
783	0.014541694512623
784	0.013867085668669
785	0.013220449121958
786	0.012601812791093
787	0.012011007575062
788	0.011447666969121
789	0.010910500765852
790	0.010399905182228
791	0.009916024677982
792	0.009458759881820
793	0.009024399817999
794	0.008611215965689
795	0.008222066430063
796	0.007867686020723
797	0.007551509944739
798	0.007276645112998
799	0.007045879711483
800	0.006849692955905
801	0.006666702453577
802	0.006490180736016
803	0.006313068569419
804	0.006127438483067
805	0.005941968764312
806	0.005762310287929
807	0.005584322349860
808	0.005407383497952
809	0.005230513614928
810	0.005064883338422
811	0.004914297162126
812	0.004780681724330
813	0.004665157214206
814	0.004568079507961
815	0.004480248378114
816	0.004400232102008
817	0.004326302522538
818	0.004262967714447
819	0.004207245429561
820	0.004155528397873
821	0.004102994785865
822	0.004045139236825
823	0.003977763698380
824	0.003901632701985
825	0.003817783193589
826	0.003724899862704
827	0.003621961109950
828	0.003508222696131
829	0.003383201391305
830	0.003246658623850
831	0.003098584129541
832	0.002939179600616
833	0.002768826472570
834	0.002587766211099
835	0.002384067279342
836	0.002176258532531
837	0.001966183906310
838	0.001755687336323
839	0.001546612758214
840	0.001340804107625
841	0.001140105320201
842	0.000946360331585
843	0.000761413077421
844	0.000587107493353
845	0.000425287515024
846	0.000277797078078
847	0.000146480118158
848	0.000033180570909
